216371,updates>dist-upgrade>,1
216379,format>,1
216396,pdf>,2
216398,grub2>,14
216407,wireless>12.10>dell>,1
216431,12.04>64-bit>package-management>gstreamer>midi>,2
216443,12.10>freeze>radeon>,3
21645,seahorse>,3
216462,installation>burning>,2
216474,command-line>android>,1
216483,usb>mount>fstab>drive>,1
21650,bash>process>filename>,5
21651,upgrade>,2
216528,firefox>memory-usage>,4
21654,network-manager>,1
216566,11.04>,1
216567,unity>appmenu>,1
21657,apt>history>,35
216578,12.04>command-line>networking>12.10>bash>,1
216579,gwibber>facebook>,1
216588,command-line>alsa>volume-control>,1
216589,window>focus>math>,1
216592,command-line>logs>,1
216594,ssd>disk-usage>optimization>,3
216604,12.04>64-bit>steam>,1
216608,iptables>,1
216617,gnome>,1
216644,sudo>trash>rm>,1
216659,grub2>dual-boot>wubi>windows-8>truecrypt>,2
216663,grub2>12.10>windows-7>uefi>boot-repair>,1
21669,ubuntu-one>,2
216692,cron>,20
2167,security>build>compiling>unprivileged>,4
216725,unity>software-center>webapps>,2
216726,12.04>lubuntu>uninstall>notification>,1
21673,networking>wireless>routing>wireless-access-point>,2
216759,12.04>lubuntu>libreoffice>language>language-support>,1
216770,firefox>libreoffice>search>google>,1
216778,keyboard-layout>language>language-support>,1
216783,12.10>display>screen>power-management>,10
216787,lubuntu>keyboard-layout>language-support>,1
216788,kubuntu>usb-drive>ntfs>,1
21679,wireless>wireless-access-point>network-bridge>,8
216801,sound>realtek>speakers>audio-jack>,2
216804,sudo>bashrc>,1
21681,wine>shortcuts>,5
216819,fonts>software-installation>,3
216823,command-line>virtual-terminal>,1
216825,partitioning>data-recovery>ext4>testdisk>unallocated>,1
216841,networking>,2
21686,unity-2d>desktop-environments>qt>,11
216865,nat>virtualbox-networking>,2
216868,delete>,2
21689,dvd>cd>cd-drive>drive>,1
216893,command-line>bash>sudo>root>,1
21695,evolution>email>,6
216961,boot>windows>wubi>,1
21697,unity>unity-2d>,2
216977,installation>ubuntu-touch>nexus-7>,3
216998,package-management>,1
217008,firefox>themes>icons>faenza>,1
21701,hard-drive>,1
217032,12.04>xorg>lightdm>login-screen>,1
21707,unity-2d>qt>accessibility>,1
217079,xubuntu>xfce4-terminal>,4
217092,tor>,2
21711,multiple-monitors>workspaces>,18
21714,graphics>display>,1
217157,12.04>eclipse>remote-access>,1
217158,software-center>gnome-terminal>software-sources>,1
217176,command-line>nvidia>,1
217179,ppa>repository>launchpad>,14
21718,files>external-hdd>,1
217184,12.04>12.10>,4
21719,partitioning>system-installation>,13
21721,music>audacious>,2
217215,12.10>brightness>asus>function-keys>,5
217216,gnome>empathy>,1
217219,drivers>nvidia>12.10>graphics>,1
217220,graphics>monitor>,1
217226,cloud>deja-dup>aws>,3
217230,deja-dup>aws>,1
217231,juju>,2
217237,clementine>,1
21724,nautilus>personalization>,1
217240,12.10>shortcuts>restart>persistent>,2
217253,command-line>,7
217264,unity>12.10>appmenu>metacity>,1
217271,12.04>resolution>monitor>settings>,1
217274,suspend>nouveau>,1
217276,touchscreen>,1
217288,unity>drivers>nvidia>12.10>,1
217293,upstart>dhclient>,1
217296,dual-boot>,1
21730,canonical>,12
217303,networking>server>apache2>dns>dhcp>,3
217317,server>virtualization>juju>vagrant>,3
21733,mount>permissions>usb-drive>,1
217331,icons>menu>.desktop>,2
217358,login>ifconfig>,2
217361,drivers>12.10>atheros>cross-compilation>,2
217385,ssh>launchpad>bazaar>,2
217397,partitioning>home-directory>,1
217414,dpkg>deb>debian>,1
217418,backup>ppa>repository>deb>fish>,1
21742,10.10>,2
217421,java>openjdk>,2
217461,software-center>internet>deb>3g>,1
21747,gnome-panel>themes>,1
217492,packaging>,2
217499,12.04>wireless>android>internet-connection>,2
217502,12.04>apt>,3
217503,apt>deb>gnupg>signature>,1
217504,command-line>files>rename>,1
217514,drivers>12.10>ati>uninstall>,4
217518,12.10>apache2>sockets>,2
217527,12.04>asus>external-monitor>,2
217530,12.04>bluetooth>hp>ralink>,2
217531,drivers>ati>video>dell>radeon>,1
217536,files>find>,2
21755,workspaces>unity-2d>,2
217555,12.04>programming>,1
217570,command-line>math>bc>,4
217571,partitioning>gparted>lvm>format>lock>,6
217578,12.04>sound>32-bit>webex>,1
217586,updates>libav>,1
217587,12.10>drivers>ati>64-bit>shutdown>,1
21759,live-cd>license>legal>,1
217590,wireless>12.10>bluetooth>broadcom>dell-vostro>,4
217606,ext4>undelete>,2
217612,upstart>,1
217631,notify-osd>notify-send>,1
217635,networking>interface>ifconfig>,3
217642,12.04>customization>conky>,1
217653,12.04>nvidia>,1
21766,10.10>,1
217673,restart>init.d>,3
217676,usb>,2
21768,10.10>software-recommendation>video>video-editor>,3
217722,networking>dns>download-speed>,1
217742,file-format>ls>,1
217751,boot>uefi>,1
217755,12.10>bluetooth>android>,1
217756,drivers>nvidia>12.10>graphics>multiple-monitors>,1
217757,nautilus>scripts>files>icons>,5
217758,nvidia>ati>xorg>,7
217764,command-line>files>,1
217770,apt>java>dpkg>,1
217801,firefox>emulation>firefox-extensions>,1
21781,unity>11.04>window-buttons>,1
217835,touchpad>vaio>,3
21784,nautilus-elementary>themes>,1
217856,12.10>indicator>awesome>,4
217862,12.04>nvidia>mac>3d>visual-artifacts>,1
217867,12.10>,7
217871,tty>serial-port>,1
217872,uninstall>steam>,6
217886,gnome>,1
217889,12.10>multi-touch>synaptics>,5
217893,command-line>,104
217895,12.04>indicator>battery>,3
217900,nvidia>12.10>multiple-monitors>,2
217904,boot>grub2>windows-8>,5
217912,command-line>login>,3
217927,data-recovery>ext4>,1
217951,installation>eclipse>,1
217954,ntfs>ext4>,1
217962,unity>,1
217967,gnome>nautilus>,2
217972,virtualbox>,1
217973,nautilus>sudo>,1
217976,command-line>,1
217981,unetbootin>,10
217988,networking>dns>,1
218,init.d>services>,24
21801,10.04>server>ssh>,2
218012,12.10>laptop>brightness>,1
218022,python>,1
218023,ati>,1
218049,sound>wine>volume-control>foobar2000>,3
218064,software-recommendation>photoshop>,1
218084,12.04>64-bit>32-bit>,2
218085,12.10>64-bit>package-management>skype>,4
218107,installation>drivers>nvidia>,1
21811,installation>software-recommendation>sound>text-to-speech>,1
218118,wireless>drivers>,1
218126,drivers>nvidia>compiz>video>resolution>,1
21814,password>keepass>,2
218148,laptop>power-management>ubuntu-netbook>environment>,4
218152,12.10>ati>wubi>mouse>radeon>,2
218158,gcc>cross-compilation>raspberrypi>,1
218170,wine>playonlinux>crossover>,1
218192,upgrade>update-manager>policykit>,3
218215,lenovo>ssd>,1
218224,11.10>java>,1
21823,windows>wine>shortcuts>,5
218233,mouse>mac>macbook>trackpad>synaptics>,4
218251,boot>raid>,1
218264,usb>files>camera>photo>,2
218313,files>lubuntu>qbittorrent>,2
218320,12.10>virtualbox>,1
218324,xorg>resolution>xrandr>,1
21833,touchpad>synaptics>,1
218344,12.04>ssh>,1
218349,nvidia>12.10>proprietary>,2
218358,sublime-text>,1
218370,wireless>usb>mouse>logitech>logitech-unifying>,9
218377,12.10>language-support>,1
218381,login-screen>,1
218382,kernel>,1
218384,internet-connection>usb-modem>9.04>pppoe>,1
218390,command-line>wine>customization>thunar>,1
218397,antivirus>clamav>,1
21840,sound>themes>,5
21841,video-player>,1
218410,12.10>synaptic>latex>kile>,1
218419,12.10>updates>,2
21842,keyboard>keyboard-layout>limit>,1
218435,12.04>mount>lubuntu>iso>paths>,1
218444,sound>pulseaudio>alsa>spdif>,1
218452,system>,3
218468,12.04>networking>android>,1
218488,apache2>php>lamp>,1
218503,12.04>unity>12.10>kde>removing>,1
21851,grub2>bootloader>,2
218511,apt>,2
218524,skype>,3
218533,12.04>mail-server>ip>,2
218539,boot>grub2>dual-boot>boot-repair>,1
218546,12.10>,1
218557,12.10>xorg>shortcut-keys>keyboard>xmodmap>,5
218567,cpu>,33
218580,boot>12.10>xorg>,1
218589,12.04>unity>compiz>configuration>application-switcher>,1
218593,juju>lxc>,1
218599,sound>pulseaudio>streaming>avconv>,2
2186,command-line>,2
218600,emulation>gamepad>ps3>,1
21862,wireless>,1
218622,deja-dup>,1
218630,command-line>bash>alias>,1
218632,qt>policy>qt5>,3
21864,wine>file-association>,3
218642,ati>multiple-monitors>virtualbox>,1
218645,juju>amazon-ec2>,3
218672,drivers>12.10>ati>graphics>,1
21868,kernel>configuration>,2
218680,12.04>webcam>,1
218696,virtualbox>,1
218708,apt>r>,7
218709,boot>12.10>memory>,2
218725,command-line>,1
218728,git>,3
218755,update-manager>,2
21877,command-line>bash>wubi>,1
218771,unity>window>,1
218778,flash>pdf>adobe-reader>embedded-system>swf>,1
218783,12.04>boot>alternate>,4
218797,server>ssh>,1
218799,nvidia>sound>hdmi>,1
21880,10.10>configuration>skype>,3
218823,compiz>,2
218825,12.04>nvidia>myunity>,2
218843,lock-screen>,2
218847,partitioning>mount>gparted>resize>,1
218854,environment-variables>,1
218856,12.10>kubuntu>repository>kdevelop>,1
218857,boot>,1
21886,java>themes>gtk>application-development>,12
218871,nvidia>resolution>screen>,1
21892,10.10>sound>pulseaudio>indicator-sound>,2
218930,customization>gnome-terminal>,3
218932,12.10>mp3>video-conversion>,9
218942,xubuntu>lock-screen>xscreensaver>gnome-screensaver>,3
218957,sshd>,1
218961,software-center>authentication>,5
218975,vim>,1
218981,software-installation>,1
218986,wireless>12.10>broadcom>macbook>,3
21899,11.04>,1
218993,brightness>external-monitor>,4
219,license>permissions>gpl>,6
219005,12.04>upgrade>lubuntu>thunar>tabs>,3
21902,64-bit>virtualbox>,2
219027,12.10>dual-boot>uefi>windows-8>,1
21903,manpage>,7
219041,12.10>graphics>radeon>hdmi>fglrx>,1
219044,drivers>12.10>proprietary>,5
219046,gedit>,2
219055,software-recommendation>thunderbird>email>alternative>client>,2
219083,users>,4
21910,server>ftp>,2
219102,grub2>windows>boot-repair>,1
219108,nautilus>icons>templates>,1
219109,12.04>kernel>openvz>,2
219113,wireless>drivers>,1
219119,firefox>dolphin>,1
219132,12.10>blacklist>,1
21914,wireless>configuration>network-manager>interface>,4
219151,virtualbox>filesystem>lvm>data-recovery>,2
219170,samba>users>file-server>,1
219173,12.04>nginx>stable>,1
21923,xorg>,2
219234,firefox>,1
219235,boot>12.10>live-usb>,1
219236,12.04>graphics>eeepc>,1
21924,nautilus>,3
219241,files>delete>restore>,3
219242,installation>command-line>apt>,5
219248,boot>grub2>dual-boot>boot-failure>,1
219273,unity>development>nux>,1
21928,hardware>upgrade>updates>,1
219302,unity>launcher>window-management>,4
21931,permissions>sudo>chmod>,4
21934,keyboard>unity-2d>qt>,8
219342,12.04>sound>alsa>headphones>,1
219380,vaio>overheating>,2
219383,12.04>boot>fsck>,1
21939,laptop>touchpad>,1
219392,7zip>,16
2194,performance>,198
219409,drivers>lenovo>thinkpad>fingerprint-reader>,1
219411,12.04>gnome>resize>,2
219414,compiling>gcc>mesa>,1
219447,unity>gnome>,1
219452,remote-desktop>remmina>,3
219465,multiarch>,5
21948,10.10>evolution>sync>smartphone>,1
219491,libreoffice>,1
21950,10.10>gwibber>,2
219514,12.04>installation>dual-boot>bootloader>boot-order>,4
219516,installation>programming>c++>testing>,1
219522,drivers>nvidia>12.10>graphics>,1
219523,10.04>apt>,2
219527,boot>login-screen>customization>plymouth>,1
21953,nautilus>,17
219545,dpkg>,2
219546,python>filesystem>,1
219561,grub2>dual-boot>windows-xp>,1
219563,12.04>kernel>hard-drive>live-environment>installation>,1
219578,wireless>network-manager>broadcom>,2
219609,server>,1
21961,virtualbox>virtualization>vmware>,1
219615,server>home-directory>lamp>www>,4
219617,12.10>games>radeon>fglrx>,1
219633,12.10>power-management>suspend>hibernate>hybrid>,1
219640,12.04>installation>dual-boot>configuration>windows-8>,1
219650,search>command-line>thunar>thunar-custom-actions>searchmonkey>,1
21967,10.10>,1
219686,partitioning>system-installation>data-recovery>data-loss>,1
219694,dvd>,1
21971,software-recommendation>ssh>,4
219721,nvidia-optimus>minecraft>,1
219722,repository>deb>puppet>,1
219723,email>dns>postfix>mail-server>,3
219724,networking>vpn>,2
219739,sound>pulseaudio>volume-control>,8
219743,unity-dash>applications-lens>,1
219757,server>,1
219762,unity>window-manager>xmonad>,6
219782,software-recommendation>pdf>,2
219791,wine>,29
219796,nautilus>usb-drive>udev>usb-storage>udisks>,2
2198,gnome>themes>gnome-terminal>colors>,1
21981,10.10>banshee>ipod>,1
219827,skype>webcam>,1
219835,gnome>gnome-panel>gconf>dconf>,1
21985,permissions>php>ftp>chmod>,4
219851,files>permissions>,1
219853,android>smartphone>ubuntu-for-android>,3
21986,10.10>ubuntu-one>evolution>contacts>couchdb>,1
219869,uefi>bios>,1
21987,mount>raid>,6
219876,sync>android>music>,1
219880,virtualbox>,3
219881,partitioning>lvm>mdadm>disk-management>,2
219911,desktop-environments>,2
219924,12.10>empathy>online-accounts>,1
219930,12.10>,3
219934,wget>batch>,1
219942,drivers>nvidia>uninstall>,9
219956,gnome>virtualbox>gnome-classic>,1
219991,alsa>soundcard>itunes>,1
219995,nvidia>resolution>,1
22000,login-screen>shutdown>,1
220006,wireless>,2
220007,12.04>networking>dhcp>gateway>,2
220015,external-hdd>btrfs>,2
22003,suspend>suspend-resume>power-management>acpi>overheating>,3
220038,windows>virtualbox>remote-desktop>,1
220044,boot>12.10>dual-boot>wubi>installation>,1
22006,users>privacy>,3
220065,vi>,3
220071,12.04>init.d>,1
22011,suspend-resume>kubuntu>s2ram>,1
22013,ssh>,2
220136,networking>,1
220146,command-line>bash>find>regex>,2
220162,lubuntu>startup>startup-applications>lxsession>,1
220165,compiz>display>xfce>workspaces>,1
220173,vim>,1
22019,application-development>gedit>vim>quickly>gvim>,3
220206,wayland>13.04>,1
220208,12.04>multiple-monitors>login-screen>wallpaper>,1
22021,command-line>cpu-load>,6
220221,virtualbox>window-manager>,1
220223,sound>12.10>pulseaudio>samsung>soundcard>,1
220225,printing>window>screenshot>print-screen>,5
220266,drivers>ati>,1
220271,nvidia>xorg>intel>multiseat>,3
220291,boot>grub2>dual-boot>,1
220306,software-recommendation>thunderbird>email>,2
22031,sound>,3
220321,aircrack-ng>,1
22034,10.10>package-management>gimp>,1
220344,android>evolution>,1
220350,application-development>python>printing>gtk>,1
220356,skype>,3
220357,unity>java>gui>eclipse>gtk3>,4
220358,log>logging>,1
220364,boot>usb-drive>,2
22037,sudo>alias>,25
220377,network-manager>upstart>,1
220385,kde>startup>,1
220409,apache2>php>,1
22042,virtualbox>apt>bandwidth>cache>,2
220443,lightdm>hibernate>automation>,1
220447,libreoffice>,2
220454,cron>,1
220467,sound>lubuntu>menu>settings>,1
220478,package-management>repository>,2
22049,dell>fan>sensors>,1
220505,12.10>eclipse>browser>,2
220506,vmware>memory>,2
220512,12.04>unity>launcher>,12
220527,server>cloud>minecraft>hosting>,1
22054,shortcut-keys>suspend>,10
220544,unity>unity-dash>info>,1
220548,drivers>12.10>ati>hdmi>,1
22055,unity>window-manager>unity-2d>,4
220576,drivers>nvidia>12.10>alienware>,3
220592,12.04>hardware>hard-drive>,1
220636,skype>,1
220642,firefox>gmail>google>google-talk>google-chat>,1
220649,apt>upgrade>software-installation>,4
22065,firefox>google-chrome>pdf>plugins>ghostscript>,1
220652,dd>clone>,6
220653,suspend>hibernate>,1
220685,command-line>,1
22070,software-recommendation>nautilus>svn>rabbitvcs>,2
220715,12.04>suspend>,1
220717,drivers>nvidia>proprietary>jockey>system-language>,1
220738,keyboard>xmodmap>xmonad>key-binding>,2
220752,command-line>software-recommendation>translation>,2
220760,12.04>skype>,2
220771,compiling>gimp>,1
220774,command-line>locale>,1
22082,10.04>package-management>uninstall>,1
220824,usb>android>tablet>mtp>,1
220861,networking>vpn>,2
220862,12.10>multiple-monitors>lightdm>,1
220871,12.04>eclipse>jdk>oracle>,1
220886,brightness>external-monitor>,2
220896,ubuntu-for-android>,1
220897,lubuntu>lts>,3
22090,boot>wubi>installation>reboot>,1
220905,12.10>settings>ulimit>,1
220906,indicator>lubuntu>power-management>gnome-power-manager>location>,2
22091,system>files>,2
220913,chromium>pdf>plugins>,1
22092,language>internationalization>spell-checking>language-support>,4
220947,12.04>google-chrome>plugins>moonlight>,1
220960,software-installation>google-chrome>,2
220964,wine>lubuntu>menu>,1
220976,search>find>locate>,1
22098,keyboard>kde>,1
22099,services>upstart>,9
221,apt>kernel>upgrade>package-management>,2
221003,command-line>rename>batch-rename>,3
221009,server>adduser>,5
22101,mouse>touchpad>mouse-scroll>,4
22102,ram-usage>disk-usage>,10
221026,bash>ffmpeg>,5
221033,unity>shortcuts>,1
221036,12.10>,1
221070,firefox>fonts>facebook>,1
221078,12.10>themes>,1
221079,defrag>,5
22108,power-management>,63
221081,permissions>transmission>,10
221100,unity>,2
221113,12.04>sound>dell>intel>,2
221119,bash>imagemagick>scripts>,1
221148,vim>,1
22117,intel-graphics>,1
22118,command-line>drivers>,19
22119,ubuntu-one>indicator>notify-osd>messaging-menu>,2
221190,12.04>windows-7>uninstall>boot-repair>,1
221195,virtualbox>headless>,4
2212,software-recommendation>internet-radio>,3
221206,icons>startup>ibus>,1
221226,scripts>environment-variables>,1
221233,installation>,1
221241,12.04>apt>documentation>,2
22125,command-line>lock-screen>lock>tmux>,2
221276,12.10>drivers>nvidia>graphics>dell>,3
221288,12.10>3g>broadband>usb-modeswitch>,1
221291,gnome-terminal>gui>,9
221293,12.10>services>autostart>,14
221295,12.04>grub2>,1
221311,dual-boot>windows-8>uefi>,2
221321,ati>graphics>vlc>mp4>,1
221328,dual-boot>kernel>hardware>,1
221351,12.10>boot-failure>lightdm>nvidia-optimus>bumblebee>,1
221378,cpu-load>memory-usage>image-processing>,2
221385,updates>package-management>,2
221386,installation>dependencies>crossover>,2
221394,drivers>ati>graphics>xorg>compiling>,3
2214,sudo>user-management>,39
221404,networking>usb>printing>,1
221422,12.04>apache2>,1
221438,ethernet>dhcp>network-bridge>router>,1
221464,password>,2
221487,12.10>unity-2d>,1
221497,12.04>vpn>ipsec>,2
221516,ssh>downloads>ftp>nfs>remote>,1
221528,command-line>scripts>,1
221536,12.04>drivers>nvidia>xorg>,1
22154,password>kwallet>,2
221545,command-line>ssh>seahorse>,1
221553,apt>,1
221560,vmware>hybrid-graphics>,1
221564,drivers>nvidia>,1
22157,server>configuration>network-manager>networking>,1
221572,lubuntu>directory>shortcuts>lxde>,3
22159,mplayer>,2
221591,cuda>,2
221608,hard-drive>thinkpad>,1
22163,ubuntu-one>version-control>,5
221634,dual-boot>apache2>www>,1
221664,laptop>touchpad>,5
221689,command-line>,1
221698,12.04>software-recommendation>,1
22170,file-format>conversion>xls>,1
221715,usb>mouse>logitech>,1
221720,webcam>,2
221744,gnome>themes>gtk>ambiance>gtk-2>,1
221755,unity>gnome>12.10>data-recovery>,2
221762,12.04>xorg>session>,7
221788,software-installation>,1
221798,unity>12.10>,1
221813,lubuntu>desktop-environments>,2
221817,printing>,1
221826,12.10>keyboard-layout>asus>function-keys>,1
221835,dual-boot>system-installation>uefi>,336
221843,command-line>bashrc>,1
221847,12.04>window>aspire-one>,1
221849,12.10>nautilus>video>thumbnails>,3
22186,10.10>configuration>compiz>,1
22187,shortcut-keys>games>,1
221892,internet>,1
221893,java>eclipse>development>javascript>,2
2219,networking>dns>,26
221905,drivers>12.10>multiple-monitors>radeon>fglrx>,1
221926,dual-boot>uefi>windows-8>boot-repair>,1
221932,touchpad>synaptics>,1
221947,usb>,2
22195,community>,1
221962,pdf>,28
221985,12.10>shutdown>login-screen>,2
221991,command-line>,2
221999,gnome>fglrx>,1
22200,package-management>deb>,13
222017,ftp>setup>,1
222023,12.10>,1
222027,installation>partitioning>mount>ssd>drive>,1
222055,12.10>windows-8>,2
222057,youtube>flicker>,1
22207,shortcut-keys>multiple-monitors>window-manager>,35
222070,unity>gui>,1
222090,skype>dpkg>dependencies>,1
222092,login>password>truecrypt>,1
222109,installation>apt>package-management>sudo>dependencies>,1
22214,package-management>,1
22215,filesystem>mount>,15
22219,10.04>drivers>graphics>ati>fglrx>,1
222193,partitioning>hard-drive>ssd>clone>,3
222199,empathy>google-talk>,2
222200,dictionary>,1
222217,dictionary>,1
222240,internet>search>google>,3
22225,sound>,1
222255,command-line>,1
222260,updates>boot-failure>,1
222277,xorg>gnome-panel>,1
222289,command-line>suspend>automatic>prevent>,2
222293,sound>pulseaudio>skype>alsa>,2
22230,shortcut-keys>window-manager>layout>,1
222326,backup>directory>,1
222327,themes>skype>,2
22233,bash>command-line>,1
22234,boot>partitioning>mount>,3
222345,command-line>software-recommendation>files>filemanager>ncurses>,13
222348,command-line>apt>updates>,77
222361,scripts>,1
22237,hardware>11.04>graphics>intel-graphics>cpu>,9
222376,installation>,1
222383,12.10>thunderbird>system>logout>automatic>,1
22240,10.10>mount>iso>,3
222405,home-directory>,1
22242,hardware>monitoring>sensors>,4
222423,12.04>vm>dmesg>optimization>,2
22243,10.04>resolution>monitor>xrandr>,2
222431,upgrade>reboot>,1
222460,installation>package-management>,1
22249,ipv6>,3
222512,cron>,13
222528,sd-card>card-reader>,3
222549,wireless>,4
222563,windows-7>virtualbox>webserver>,4
222576,power-management>battery>,1
222587,apt>ssh>,6
22259,cpu>gnu-r>,1
222592,unity>lightdm>unity-greeter>,1
2226,package-management>metapackages>,1
222603,remote-desktop>remmina>,1
222609,12.04>music>google>google-musicmanager>,7
222622,12.10>nautilus>mount>filesystem>cd-drive>,2
222649,filesystem>files>,1
22265,server>upgrade>10.04>8.10>,1
222658,package-management>samba>,1
222661,usb-modem>modem>3g>modem-manager>,1
222663,12.10>dual-boot>uefi>windows-8>,1
22267,kernel>compiling>,1
22268,power-management>battery>,6
222692,empathy>irc>,3
222706,12.04>screensaver>,1
22271,sound>pulseaudio>,1
222715,apt>package-management>,1
222722,unity>compiz>memory-usage>,1
222739,media>ogg-opus>,1
222761,12.10>shutdown>,2
222762,12.10>macbook-pro>,1
222765,12.10>skype>webcam>microphone>,5
222787,12.10>jack>,1
222797,grub2>vaio>uefi>,2
222801,12.04>drivers>nvidia>brightness>macbook-pro>,2
222804,software-recommendation>libreoffice>android>remote>remote-control>,1
222808,apt>kernel>,1
222811,12.10>fglrx>,2
222823,snmp>,1
222846,nvidia>opengl>,3
222869,xubuntu>lubuntu>brightness>,1
22287,multiple-monitors>games>,2
222876,apache2>,1
222893,package-management>,2
222905,apt>package-management>software-installation>,1
222906,software-recommendation>gui>syntax-highlighting>,1
222908,12.04>thunderbird>,1
222914,undelete>,1
22292,empathy>,4
222938,command-line>proxy>environment-variables>,5
222967,hardware>ethernet>,1
222969,upgrade>kernel>kubuntu>kdm>,1
222971,partitioning>,1
222973,internet>internet-connection>,1
223012,software-installation>,1
223016,permissions>ntfs>executable>,3
223018,12.04>vim>vi>,6
22302,10.10>firefox>freeze>plugins>,2
223025,mysql>,3
22303,window-manager>games>focus>,1
223048,application-development>python>indicator>,7
223059,shortcut-keys>multimedia>media-buttons>,1
223064,shortcut-keys>xubuntu>xfce>,1
22307,10.04>permissions>clamav>,1
22309,tablet>input-method>stylus>,5
223090,apt>apt-cache>,1
223095,pdf>,1
223115,boot>init>,1
22313,dconf>gsettings>,24
223133,unity>shortcut-keys>unity-dash>,1
223136,xubuntu>bluetooth>pavucontrol>,3
223140,command-line>kubuntu>kde>kde4>system-settings>,1
223143,apt>updates>,1
223153,password>libreoffice>encryption>,1
22316,development>gtk>qt>application-development>,1
223179,repository>medibuntu>,1
223194,hard-drive>raid>,1
223215,conversion>png>,1
22322,wireless>automation>,2
223227,memory>,1
223228,games>dynamic-linking>,1
223229,application-development>programming>c#>,1
223232,graphics>intel-graphics>,1
223235,usb>iso>,1
223237,apt>,24
223246,wireless>12.10>macbook-air>,2
223248,dpkg>,6
223255,boot>grub2>customization>,2
22327,10.10>mouse>,1
223270,12.10>usb>mouse>logitech>logitech-unifying>,1
223276,10.04>multiple-monitors>monitor>workspaces>external-monitor>,1
223280,networking>samba>,1
223295,kubuntu>kile>,3
223297,apt>official-repositories>scripts>,1
223301,installation>delete>,1
223305,12.04>keyboard>laptop>toshiba-satellite>,2
223329,12.04>mount>ntfs>automount>windows-8>,1
223330,maas>,1
223340,graphics>intel-graphics>apple>gpu>macbook-pro>,1
223351,login>freeze>,1
22336,sound>record>,3
22337,11.04>nautilus>,3
223371,server>memory>landscape>,2
223376,installation>wine>apple>playonlinux>itunes>,1
223387,boot>,1
223395,12.10>keyboard-layout>synergy>,1
223417,12.04>drivers>hp>,2
22342,live-cd>custom-distributions>,1
223422,12.04>unity-2d>gksudo>,1
223429,java>,2
223439,services>upstart>sysv>,3
223441,directory>lock>,1
223463,performance>,1
223476,software-installation>,1
223484,apt>,2
2235,10.04>hibernate>laptop>,2
223501,login>lightdm>login-screen>,79
223510,juju>maas>xen>openstack>,1
223512,log>tomcat6>,1
223536,unity>xfce>,12
223553,network-manager>,3
223567,12.10>,2
223585,media>encoding>video-conversion>ogg-vorbis>,2
223596,12.04>partitioning>hard-drive>devices>,1
223598,usb>format>,2
22360,10.10>command-line>grub2>,6
223602,12.10>mount>external-hdd>automount>,1
22361,gnome>files>gconf>configuration-management>dconf>,4
223613,find>,1
223616,12.04>virtualbox>mysql>remote-access>,2
223629,facebook>,2
223642,unity>gnome>globalmenu>,1
223649,rhythmbox>internet-radio>,1
223654,gnome>spotify>media-buttons>,1
223655,dual-boot>windows>,8
223662,webapps>,2
223665,12.04>nautilus>places>,1
223691,command-line>bash>files>executable>,4
22372,filesystem>security>ext4>,1
223726,files>,1
22373,sound>skype>networking>,2
223731,installation>itunes>,1
223759,memory>memory-usage>,5
22376,networking>windows>samba>,2
22379,10.10>skype>,2
2238,package-management>ppa>launchpad>development>,5
223806,12.04>windows-7>,1
22381,usb-drive>format>disk-management>,26
223818,apt>updates>proxy>,8
22383,permissions>,7
223836,command-line>ascii>,5
223842,installation>boinc>,1
223877,windows>usb>,1
223879,wireless>ltsp>,1
223880,server>12.10>nvidia>resolution>xserver>,1
223882,live-usb>,1
22392,translation>,1
223944,scripts>init.d>tomcat>,12
22395,remote-desktop>font-rendering>,4
223970,12.10>ati>,1
223971,mbr>,2
223972,drivers>fglrx>,1
223973,libreoffice>,1
223978,boot>grub2>live-cd>iso>apple>,1
223986,shortcut-keys>gedit>,3
223995,installation>wine>,1
224,mysql>,7
224001,package-management>,1
224004,launcher>,12
224006,xubuntu>xfce-panel>,15
224007,printing>,1
224008,software-recommendation>proxy>,1
22401,gnome>shortcut-keys>,4
224017,12.10>default>,1
22402,graphics>intel-graphics>,1
224043,12.04>dd>boot-partition>,1
224082,12.10>,1
22411,ubuntu-netbook>usb-drive>,1
22413,gnome-terminal>,26
224146,bash>scripts>,2
224151,dbus>jack>,5
224156,ati>fglrx>lm-sensors>,2
224173,command-line>,1
22419,command-line>font-rendering>,3
224224,12.04>,1
224231,kubuntu>gimp>image-processing>,2
224233,online-accounts>,1
224237,command-line>bash>video>scripts>mp4>,2
224262,mouse>window-management>xubuntu>,1
224264,nautilus>,2
224274,multiple-monitors>,1
224287,12.04>video>multimedia>dlna>minidlna>,1
22429,package-management>configuration-management>,2
224291,application-development>indicator>gtk>qt>qsystemtrayicon>,2
224297,12.10>laptop>cinnamon>lid>dualhead>,3
2243,software-recommendation>,7
224302,12.04>software-sources>,1
224311,permissions>webcam>,1
224312,ubuntu-font-family>,1
224316,laptop>hardware-recommendation>,1
224333,12.04>sd-card>,5
224349,community>,2
22435,ppa>launchpad>,2
224369,mount>encryption>swap>,3
22439,server>networking>,1
224391,server>virtualbox-networking>,2
224392,networking>firewall>,6
224400,unity>,13
224403,networking>12.10>intel>,1
224407,apache2>,2
224422,12.10>dual-boot>windows-8>uefi>system-installation>,2
224427,shortcut-keys>shortcuts>thunar>,1
224428,shortcut-keys>command-line>cinnamon>,1
