124582,12.10>nvidia>graphics>
123530,12.04>intel>fortran>
39372,kernel>ubuntu-touch>smartphone>
10107,10.04>server>logrotate>
22949,sudo>root>users>privileges>administrator>
3940,upgrade>users>
866,10.04>kubuntu>gcc>lts>
88574,permissions>ntfs>fstab>automount>
101890,12.04>server>keyboard>vm>
88802,postfix>
14075,pdf>scanner>compression>dconf>scanning>
2059,users>
98096,12.10>swap>
38610,boot>grub2>windows-8>
15811,12.10>battery>
89764,server>aptitude>nagios3>
\N,12.10>
570,compiling>packaging>
1059,command-line>find>
118004,12.04>hp-pavilion>aircrack-ng>
570,packaging>development>launchpad>contributing>
118004,sudo>gedit>
33833,package-management>configuration>uninstall>
10479,unity>launcher>chromium>
33833,12.10>gnome>
\N,10.04>rsyslog>
33833,sound>system-settings>
94697,server>automation>internet-radio>icecast>ices>
83068,uninstall>
945,command-line>
92976,12.10>gtk>monodevelop>
83597,vim>
85504,mount>
117103,virtualbox>application-switcher>
67724,sound>streaming>music-player>
15939,rhythmbox>
1951,10.10>vim>
22949,proxy>images>
106495,versions>perl>
124823,server>minecraft>
118379,sed>
9016,scripts>zenity>zsync>
8973,synaptic>
14916,wubi>mount>
124866,vnc>firewall>remmina>
106495,monitoring>
2330,filesystem>
4860,sound>wine>configuration>spotify>
123624,server>raid>zfs>
7434,gnome>window-management>
45948,12.10>libreoffice>
30451,libreoffice>
211,10.04>networking>firewall>
124919,vlc>
2355,backup>deja-dup>
110157,shortcut-keys>chromium>
124314,apt>aptitude>amazon-ec2>
103663,software-recommendation>jabber>xmpp>ejabberd>
88802,startup>shutdown>services>upstart>
30451,xorg>display>configuration>
88802,package-management>canon>dependencies>
6969,12.04>sudo>
10032,samba>mac>cifs>
97478,firefox>webapps>
6618,live-cd>installation>text>
103730,permissions>users>
22676,command-line>
39461,12.10>permissions>apache2>symbolic-link>virtualhost>
103730,bash>system>
6635,command-line>games>
1059,command-line>files>
117406,12.04>dpkg>synaptic>
352,ssh>svn>
2805,grub2>
3940,vpn>remote-desktop>vinagre>
3940,12.04>installation>google-chrome>extension>chrome-extension>
9707,10.10>usb-drive>live-usb>testdrive>
58990,wine>
112055,networking>12.10>intel>
42696,security>google>online-accounts>
42696,python>sudo>
107514,installation>12.10>ati>graphics>
123475,ubuntu-one>ubuntu-one-api>
36279,gnome>gtk>metacity>gtk3>
88802,mouse>virtual-terminal>
866,software-center>
22949,upgrade>kernel>virtualbox>virtualization>modprobe>
124506,gnome>nvidia>multiple-monitors>gnome-panel>twinview>
124445,installation>ati>resolution>
3037,command-line>gnome-terminal>
22949,12.04>raid>swap>
35775,ati>
211,log>postfix>
76368,wireless>10.10>ralink>
2805,dvd>clipboard>
7808,server>cron>
2088,card-reader>
47206,shutdown>panel>logout>button>
58990,configuration>desktop-environments>screenshot>usability>print-screen>
29569,dns>bind>
742,encryption>login>ecryptfs>
25798,unity>12.10>compiz>
742,10.04>vpn>notification>
106762,lenovo>multi-touch>trackpoint>
118603,security>apache2>webserver>lamp>
115085,installation>apparmor>
22949,command-line>bash>directory>alias>ls>
88802,12.04>virtualbox>package-management>
75704,unity>launcher>multiple-monitors>
113894,networking>intel>ethernet>
103730,software-recommendation>
3940,sound>mp3>
109620,external-hdd>
51684,installation>
51684,command-line>networking>virtualbox>network-manager>
449,microsoft-office>
282,ubuntu-one>ubuntu-one-api>
109543,command-line>file-format>ls>
19421,12.04>wireless>networking>drivers>
8500,partitioning>fdisk>
106529,mount>permissions>
1059,ssh>
36552,12.04>
36552,gnome>kde>
88802,nautilus>files>find>
5179,installation>windows>virtualization>
125288,laptop>touchpad>trackpad>
125301,bash>init.d>
109620,icons>directory>thunar>pcmanfm>fluxbox>
97668,backup>clonezilla>
124599,bluetooth>arduino>
124849,apache2>wordpress>
125344,12.10>
106495,xfce>xfce-panel>
742,10.10>mount>
125288,networking>traffic>
125358,12.10>online-accounts>
125288,software-center>
3940,sound>mp3>cd-ripping>lame>
103730,updates>update-manager>chromium>
3940,hard-drive>data-recovery>partitions>
1067,10.10>wine>intel-graphics>opengl>
116126,lubuntu>printing>scripts>canon>startup-applications>
123918,12.04>gnome>environment-variables>
39119,android>c>
10176,kernel>power-management>
118004,12.04>opera>installed-programs>
11120,12.10>power-management>xbmc>
116566,boot>grub2>partitioning>gparted>swap>
3940,gui>language>screenshot>
125347,boot>grub2>hibernate>swap>gnome-keyring>
50425,sudo>users>administration>restricted-access>
455,command-line>9.04>special-characters>
2355,irc>
5938,usb>iso>installation>
861,networking>mount>samba>fstab>
28930,12.04>gnome>mouse>
2355,backup>deja-dup>duplicity>
79344,11.10>apt>
10183,10.10>codecs>totem>
7035,plugins>gtalk>
72043,juju>
2355,backup>deja-dup>
235,server>
\N,12.10>
44179,12.04>dual-boot>windows-8>
235,apt>compiling>packaging>
492,12.04>12.10>games>desktop-environments>
83865,backup>deja-dup>
38094,sound>dell>
\N,libreoffice>
35775,themes>indicator>icons>
121757,12.04>lm-sensors>
35775,12.04>gcalctool>
125243,10.10>vpn>
114134,12.04>sudo>logs>
125548,12.10>
114818,12.10>thunderbird>email>evolution>
117103,12.04>boot>intel-graphics>battery>gdm>
236,12.04>installation>
74172,xubuntu>xscreensaver>
125288,colors>nano>
449,games>
75704,unity>12.10>launcher>panel>shortcuts>
235,juju>rails>mongodb>
30275,fonts>ubuntu-font-family>license>
67788,installation>downloads>transfer>
25863,wine>games>
106529,samba>fstab>automount>cifs>
73727,installation>mac>gparted>hfs+>
86404,networking>
109620,12.10>conky>
61218,command-line>android>
211,server>10.04>vps>
118379,server>openssh>
742,11.04>default>btrfs>
88802,shortcut-keys>kubuntu>
80864,command-line>bash>environment>
88802,dd>
125714,12.10>repository>qt>
1067,10.10>installation>ubuntu-netbook>
47343,12.10>live-usb>usb-drive>
\N,64-bit>compatibility>32-bit>libraries>
119983,boot>dual-boot>wubi>
10473,12.04>64-bit>kubuntu>32-bit>
109620,system-installation>
88802,command-line>package-management>dpkg>versions>lxpanel>
88802,versions>pcmanfm>
88802,windows>wine>compiling>
4923,command-line>video>sound>automation>images>
125243,jdk>netbeans>
119927,12.04>networking>openvpn>
125785,maas>
47291,12.04>64-bit>grubrescue>
8500,mount>ntfs>read-only>
43951,12.10>beta>
29365,boot>dual-boot>windows-7>lubuntu>
1067,command-line>programming>
44179,shortcut-keys>keyboard>shortcuts>
29365,overheating>
4203,12.10>lubuntu>icons>
36552,12.10>keyboard>toshiba-satellite>
10077,10.04>dual-boot>windows-7>
125733,12.04>hardware>cpu>multi-core>
98085,12.10>webapps>
10077,power-management>
21929,server>10.04>postfix>dovecot>
88802,resolution>dns>
10077,sound>
83008,12.10>vmware>memory>ram>
22949,md5sum>
30631,configuration>evolution>email>style>compose>
615,server>java>
125288,wireless>realtek>
8844,netbeans>
92812,toshiba-satellite>
125348,boot>dual-boot>bootloader>easybcd>
36552,dual-boot>windows-7>hard-drive>
615,10.04>command-line>ssh>gnu-screen>
35775,unity>12.10>
34576,12.04>laptop>lenovo>intel-wireless>
36552,12.10>mount>samba>fstab>cifs>
73004,networking>server>
11736,12.04>cron>
79344,12.10>macbook-pro>
29308,12.04>apt>proxy>firewall>mongodb>
23382,performance>
10077,10.10>fstab>gconf>
23382,xubuntu>customization>thunar>
23382,xubuntu>unity-dash>xfce>search>
4547,kubuntu>bluetooth>remote-control>gamepad>wii>
54298,installation>xubuntu>fonts>xfce>
947,10.10>power-management>
77050,sd-card>dd>
123970,server>remote-access>xampp>
7808,security>ppa>
124754,ubuntu-touch>nexus-7>galaxy-nexus>
458,gdm>
117069,12.04>wireless>
42982,software-recommendation>video-streaming>
34385,64-bit>apache2>lamp>phpmyadmin>
125988,conky>
1078,internationalization>
94278,12.04>grub2>mac>refit>macbook-air>
125295,dns>ping>resolvconf>
414,kernel>vmware>
88802,apt>uninstall>
29365,application-development>license>
3037,gnome-panel>
125776,upstart>
5696,12.10>sound>xorg>pulseaudio>
3037,10.10>ruby>
117123,command-line>
10212,package-management>upgrade>
117406,python>directory>modules>
22949,networking>
132,printing>networking>
36552,installation>partitioning>hard-drive>ssd>
126122,xbmc>startup-applications>
945,users>
115085,12.10>
9781,software-center>application-development>
54934,12.10>dual-boot>uefi>windows-8>
3180,gnome-keyring>
22949,12.04>gnome>
44179,hard-drive>window>
126191,12.04>kubuntu>network-manager>adhoc>
124841,12.04>grub2>windows-7>
22949,command-line>login>bashrc>
44104,updates>
118603,python>scripts>reboot>
1269,apt>dpkg>
118603,12.04>ldap>
11120,partitioning>hard-drive>
2979,bash>programming>process>
23926,startup>pidgin>gmail>messaging-menu>
124937,wireless>internet>atheros>
106495,installation>security>
126246,installation>12.10>modules>error-handling>python-2.7>
10212,gnome>themes>kde-apps>
109620,virtualbox>windows-8>migration>
\N,software-recommendation>duration>
12574,server>mysql>
43951,12.04>screenshot>svg>
43951,ram>
126081,boot>grub2>
126058,12.04>encryption>
121969,installation>code-blocks>
72856,virtualbox>software-sources>
10212,10.04>networking>ipv6>vsftpd>
88802,intel-graphics>vaapi>
235,mtp>
27968,windows>partitioning>gparted>resize>
26383,bittorrent>deluge>
95987,dropbox>inotify>
10616,installation>
2696,suspend-resume>kubuntu>s2ram>
126356,file-sharing>
106322,xorg>lightdm>
91588,12.04>shutdown>hibernate>hybrid-graphics>catalyst>
742,panel>gui>awn>
13480,software-recommendation>text-to-speech>
2159,12.04>webserver>django>
33833,google-chrome>
627,gtk>warning>unicode>
21645,12.04>wireless>networking>
125577,keyboard>remote>
9598,compiz>
55822,12.04>tweak>scale-mode>
24489,12.04>networking>
83068,12.04>grub2>
146199,unity>
126302,12.10>startup>workspaces>
47291,lightdm>desktop-environments>
119983,disk-usage>
121607,mdadm>
10176,kernel>kde>messages>
35775,12.04>widgets>uptime>
7808,apt>ppa>
1768,12.10>package-management>ppa>packaging>mono>
16023,12.04>11.04>thinkpad>docking>
119807,12.04>boot>compatibility>
94697,games>executable>
124069,macbook>
1859,10.10>firefox>java>
38510,gtk3>evince>audacious>
41,mail>postfix>
13480,permissions>
15811,12.10>lock-screen>
5011,dual-boot>windows-7>
31284,boot>live-usb>inspiron>
10229,python>programming>rhythmbox>plugins>
54298,12.04>upgrade>64-bit>ram>
54298,12.04>rails>
126058,server>apache2>
7035,software-recommendation>
38094,12.04>partitioning>hard-drive>
106495,software-center>
126191,networking>windows>virtualbox>virtualization>virtual>
1992,cheese>
458,files>system>
72576,launcher>startup>conky>
\N,google-chrome>
73264,xubuntu>fonts>
1859,update-manager>downloads>mirrors>
124919,gui>console>restore>
93050,wine>matlab>
\N,12.10>libreoffice>
117582,encryption>swap>
68378,mount>mountpoint>
16157,internet-connection>
119216,io>
10058,networking>wireless>drivers>realtek>
41499,12.10>wireless>networking>xbmc>
458,10.04>nautilus>scripts>startup>
2355,windows>partitioning>partitions>
110425,upgrade>64-bit>
87329,software-recommendation>keyboard>
26687,kubuntu>plymouth>
12578,12.10>nautilus>dropbox>
88802,batch>diff>
4997,application-development>notification>development>alternative>
2692,software-recommendation>password>browser>bookmarks>
26344,shortcuts>scripts>
124318,12.10>usb>touchscreen>
44179,12.04>login-screen>
7808,software-recommendation>keyboard>gnome-terminal>
20551,games>nvidia-optimus>steam>
16981,12.04>64-bit>steam>
53649,xampp>
2315,wine>
9598,software-recommendation>video-editor>editing>
8844,networking>printing>routing>lan>
125243,12.10>partitioning>mount>filesystem>recovery-mode>
125243,12.10>gnome>lightdm>
15811,encryption>cpu>
2176,apache2>ssl>
705,cpu-load>accomplishments>
352,zip>
88802,codecs>ubuntu-restricted-extras>
4997,application-development>gtk>ubuntu-touch>
77645,music>mp3>
132,file-format>microsoft-office>
8500,12.04>networking>bios>wakeonlan>
10591,12.10>server>php>perl>
117569,12.10>gnome>boot>bios>
111499,12.04>apache2>
126932,java>android>
69051,command-line>gnome-terminal>
47343,12.04>live-usb>user-space>
111499,12.04>apache2>
126989,gnome>google-calendar>
47206,internet-radio>deadbeef>
125902,12.04>printing>canon>
2979,kernel>hardware-enablement-stack>
4982,networking>11.04>troubleshooting>
88802,12.04>drivers>nvidia>xserver>
88802,google-chrome>hplip>
2979,uninstall>init>mythtv>
2979,gnome>panel>dconf>
69051,partitioning>system-installation>boot-partition>
3037,gnome>games>
13217,xorg>mouse>
2979,boot>software-installation>initramfs>dracut>
236,12.10>proxy>tor>axel>
69051,display>screen>power-management>
19421,wireless>internet>mac>macbook-pro>
127055,10.10>apt>updates>repository>
3940,10.10>server>package-management>
12578,libreoffice>downgrade>versions>
44179,video>streaming>
64171,12.10>networking>firefox>chromium>facebook>
69051,installation>windows-7>
44423,12.10>ubuntu-one>symbolic-link>filelink>
125243,apt>dpkg>
127081,menu>eclipse>hud>
125243,windows>partitioning>
7808,intel>gcc>g++>
44104,wireless>broadcom>
4203,12.04>sudo>eclipse>
2355,12.10>package-management>
2355,package-management>
101186,steam>
4068,upgrade>partitioning>performance>
101186,gtk>desktop-environments>qt>
1718,12.10>directory>disk-usage>monodevelop>
5243,command-line>configuration>console>git>
24949,update-manager>
121355,sound>mp3>convert>audacity>flv>
138681,12.04>fan>sensors>fancontrol>lm-sensors>
126576,12.04>
108168,virtualbox>virtualization>lxc>
117123,nautilus>unity-dash>
88802,resolv.conf>
93977,dual-boot>windows-8>gpt>
87675,packaging>git>pbuilder>git-buildpackage>
101186,printing>canon>
106495,wireless>hostapd>
7035,networking>
101186,google-chrome>facebook>
80756,bash>lubuntu>utf-8>lxterminal>
7155,xorg>keyboard>shortcut-keys>
69051,disk-utility>
126750,command-line>
127252,startup>dropbox>truecrypt>
7808,10.04>backup>virtualization>administration>cd-image>
69051,12.10>fonts>pdf>editor>kindle>
88802,sed>
2979,apt>
127274,skype>ibus>
32010,mouse>12.04>startup>
24835,12.04>boot>
29569,command-line>
126750,server>permissions>scripts>
88802,bash>scripts>customization>vlc>
3037,images>wget>
80808,11.10>disk-usage>
15811,ubuntu-one>
12,12.04>lubuntu>deja-dup>
7035,command-line>bash>
9016,software-installation>environment-variables>latex>manpage>
100533,eclipse>python-2.7>
109543,installation>12.10>netbeans>
126981,wireless>network-monitoring>
106529,backup>backuppc>
80621,12.04>raid>mdadm>
3037,gparted>data-recovery>testdisk>
116454,12.04>dvd>
109543,12.10>notification>startup-applications>
88802,upgrade>apt>kernel>
127384,graphics>dell>nvidia-optimus>
115080,networking>connection>
124156,uninstall>
8844,bash>command-line>find>grep>
23382,command-line>thunar>convert>png>
127418,12.10>miro>
627,apt>aptitude>
6450,permissions>clipboard>
109739,dropbox>symbolic-link>
6156,10.10>gnome-panel>gconf>
8500,ext4>lvm>fsck>luks>dmraid>
127426,command-line>files>
127460,video-conversion>avconv>
24949,12.10>libreoffice>
117769,system-installation>gpt>
26687,kubuntu>kde>bug-reporting>debugging>
11932,lubuntu>samba>pcmanfm>workgroup>
3550,wine>microsoft-office>
115155,search>engine>
20054,unity>update-manager>software-sources>unsupported-packages>
124923,12.10>ati>xorg>brightness>hybrid-graphics>
41499,12.04>security>cron>
13655,12.10>printing>toshiba>
106495,downloads>bittorrent>
2088,bash>
127426,bandwidth>
88802,networking>
2458,drivers>ati>graphics>proprietary>
123809,boot>lowgraphics>
35775,12.04>wireless>drivers>graphics>
47343,unity>launcher>
127409,modules>perl>cpan>
41499,shortcut-keys>configuration>system-settings>
458,nautilus>firefox>dolphin>
449,compiz>metacity>
449,cpu>deluge>
22949,installation>windows>iso>disk-image>
80808,command-line>multimedia>metadata>
23878,12.04>application-development>quickly>
127118,cache>https>varnish>
23878,console>
100194,sound>skype>
23878,libraries>c++>
100194,java>
29938,installation>drivers>usb-modem>4g>
23878,default-programs>mtp>
22949,installation>usb>
88802,10.04>mysql>
352,12.10>syslog>
50737,gconf>dconf>gsettings>
47343,system-installation>live-usb>persistent>
80808,command-line>video>codecs>
88802,12.04>sound>alsa>
15811,filesystem>
2369,12.04>workspaces>
522,ppa>
29569,network-manager>
125988,12.10>multiple-monitors>xubuntu>xfce>workspaces>
14325,12.04>drivers>nvidia>graphics>display>
522,vim>vim-plugin>
106529,12.04>drupal>solr>
14325,security>rootkit>
36552,installation>12.10>command-line>
75096,installation>12.10>cmake>
98955,updates>
57377,installation>speech-recognition>simon>
109543,printing>pdf>evince>brother>
108168,networking>lxc>
3406,software-center>application-development>paid-applications>
5361,10.10>fonts>
\N,12.10>firefox>flash>
62483,software-installation>mariadb>
83423,12.10>launcher>icons>
91200,ubuntu-one>scripts>services>
69051,wireless>password>
25618,nautilus>tracker>locate>updatedb>
84303,intel>geany>
2670,emacs>ibus>
124931,12.10>compiz>ccsm>
123627,partitioning>mount>
3037,boot>kernel>syslog>
88802,security>
88802,process>memory-usage>
127799,server>samba>lan>
88802,12.10>sensors>lm-sensors>
80808,partitioning>
88802,networking>software-center>firewall>
3940,sound>package-management>alsa>record>
127828,12.10>upgrade>9.10>
35795,search>find>
14325,12.04>drivers>nvidia>
127582,installation>skype>libraries>
35795,12.04>virtualization>kvm>lxc>
4203,12.10>xubuntu>xfce>evince>greybird>
41,deb>rpm>
6005,12.04>ruby>rvm>curl>
42696,kde>workspaces>widgets>
12594,dependencies>aptitude>
236,12.04>usb-drive>encryption>ecryptfs>decryption>
235,server>packaging>juju>
127615,unity-2d>window-management>focus>
10077,filesystem>security>9.10>
75096,installation>12.10>cmake>
127901,fonts>vlc>subtitle>
36261,backup>sync>rsync>mirrors>
88802,mount>ext4>nfs>
6418,shortcut-keys>system>emacs>
117123,installation>12.10>java>
96415,12.10>executable>
77645,12.04>sound>package-management>music>multimedia>
97478,package-management>google-earth>
20054,directory>
127922,12.04>
40581,grub2>
126831,intel-graphics>vaapi>
2591,10.10>
125288,wireless>lubuntu>dell>intel-wireless>
88802,environment-variables>username>version-control>
18971,filesystem>
88802,filemanager>
88802,command-line>
2088,12.04>kernel>virtualbox>virtualization>guest-additions>
42035,nautilus-actions>
82918,10.04>wireless>internet-connection>
3550,file-format>
114303,games>
88802,unity>kde>desktop-environments>
117569,12.04>dual-boot>windows-7>
947,sound>hardware>hardware-recommendation>soundcard>
123386,12.04>12.10>wireless>xubuntu>
128066,maven-3>
91200,12.04>nautilus>cd-drive>
35775,12.04>
33833,10.04>port-forwarding>dyndns>
47291,unity>launcher>quicklists>
126587,patch>aircrack-ng>
117103,restart>adduser>
449,canonical>logo>
7035,12.04>xubuntu>hardware>
127647,drivers>graphics>settings>
61676,command-line>software-installation>chromium>
1067,command-line>xterm>
99717,desktop-environments>headphones>
4980,command-line>directory>
132,windows>usb>laptop>connection>
492,unity>launcher>google-chrome>
9016,keyboard>shortcut-keys>
99017,customization>custom-distributions>
945,apt>bash>scripts>automation>
107450,home-directory>users>
2979,bash>
117541,uefi>samsung>
27336,upgrade>release-management>
17529,ffmpeg>
3940,server>system-installation>ssh>remote-access>
1951,documentation>contributing>translation>manpage>
449,software-recommendation>security>password>
681,networking>package-management>
22949,community>history-of-ubuntu>
107450,libraries>shared-library>binary>
128146,proxy>environment-variables>
88802,12.10>bluetooth>
42485,command-line>video-editor>
79179,executable>.desktop>
75736,printing>
88802,installation>partitioning>
116271,video>dell>performance>intel>dualhead>
18324,12.10>wine>64-bit>pdf>adobe-reader>
88802,networking>server>
1951,gnu-screen>tmux>
47206,executable>pcmanfm>context-menu>
123897,window>
128463,ssh>shutdown>sudo>
50717,files>ls>
121355,dropbox>
3940,windows>virtualbox>
667,performance>firefox>wine>flash>
128486,postfix>mutt>
127795,12.10>mount>mountpoint>
88802,12.04>apt>package-management>
109187,nodejs>npm>
111076,upgrade>ubuntu-minimal>personalization>
88802,external-hdd>
127323,shortcut-keys>gnome-terminal>automation>
8500,update-manager>
88802,find>
10127,command-line>batch-rename>
35795,12.04>64-bit>performance>lvm>luks>
44179,skype>
121355,gnome>nautilus>
194,eclipse>ulimit>jvm>
4997,application-development>resolution>screen>ubuntu-touch>phone>
33173,launchpad>community>pgp>
62169,unity>panel>
27968,windows>partitioning>windows-7>
7056,upstart>juju>lxc>
101186,12.04>google-chrome>
49,10.10>10.04>installation>wubi>
128349,apt>ppa>aptitude>curl>
128349,google-chrome>
77645,apt>python>dpkg>
35795,12.04>bash>ppa>
88802,networking>virtualization>kvm>network-bridge>
97478,12.10>appearance>system-settings>
88802,command-line>colors>ls>hard-link>
128645,11.10>apt>
15939,reboot>upstart>init.d>runlevel>
289,gnome>icons>themes>appearance>gtk>
128692,12.10>updates>update-manager>ppa>
720,ubuntu-one>11.04>firefox>sync>
33102,samba>
\N,flash>google-chrome>
112898,12.10>nvidia>nvidia-optimus>
128624,boot>virtualbox>disk-usage>
88802,services>
2355,conversion>utf-8>
113894,find>grep>pipe>
88802,software-center>license>
2088,12.04>package-management>software-center>libraries>opencv>
236,12.04>ssl>openssl>
10212,command-line>ls>8.10>
41,juju>
2355,application-development>python>dconf>gsettings>
65926,12.10>boot>grub2>
128825,webapps>
128825,sound>pulseaudio>xserver>
127600,12.10>eclipse>
1067,command-line>bash>sed>
194,unity>12.10>launcher>environment-variables>.desktop>
88802,modules>
40581,12.04>unity>
47291,music>itunes>mediaserver>amarok>daap>
1960,10.04>security>rootkit>
129093,ssh>ping>
1067,10.10>
97478,unity>12.10>notification>
2387,ubuntu-one>python>development>application-development>
111473,boot>uefi>
98955,installation>server>keyboard-layout>
128671,workspaces>xterm>
98955,apt>ppa>postgresql>
64171,12.04>asus>battery>
47343,libreoffice>clipboard>text-editor>
3940,ssh>gdm>lightdm>login-screen>
72457,installation>partitioning>windows-8>
127795,skype>empathy>notification>notify-osd>pidgin>
91708,12.04>apt>software-installation>firefox>dpkg>
42719,networking>localhost>port-forwarding>
74578,compiling>gcc>c++>console>g++>
3940,12.10>screen>3d>
86898,12.04>software-installation>kde>kde4>
117291,12.04>upgrade>dual-boot>windows>
23972,command-line>gnome-terminal>
23972,command-line>java>android>
8844,networking>security>network-monitoring>network-bridge>
\N,compiling>gcc>cross-compilation>
88802,filesystem>disk-usage>
47343,themes>
88802,boot>mount>automount>
20054,12.10>apt>deb>lxde>
7808,installation>apt>
88802,12.10>xubuntu>firewall>
128764,12.04>unity>drivers>ati>unity-2d>
3226,hard-drive>temperature>
8844,12.04>arduino>
21868,ubuntu-one>android>sync>
235,thunderbird>
125045,command-line>customization>gnome-terminal>context-menu>
39501,mount>
3550,12.04>gcc>
109543,application-development>python>gtk3>
13802,networking>broadcom>internet-connection>
24409,network-manager>vpn>
128825,firefox>flash>adobe>
236,tor>minitube>
945,scripts>memory-usage>
449,kernel>windows>virtualization>realtime>
861,10.10>gnome>ambiance>
6103,command-line>samba>cron>gnomevfs>
861,suspend>toshiba-satellite>
18031,themes>gnome-terminal>
54256,development>community>
93977,dual-boot>windows-8>uefi>secure-boot>
54256,apt>
2159,apt>dpkg>
35795,networking>
41643,ubuntu-one>mac>macosx>
98955,games>process>
128197,12.04>nautilus>
98955,bash>startup>login-screen>
211,command-line>virtualbox>
10175,partitioning>windows-7>
4384,compiz>window-manager>
128491,server>usb>virtualbox>virtualization>
127795,skype>
3550,wine>
2178,nautilus>vlc>totem>thumbnails>
3550,12.04>curl>
7189,10.10>gnome>icons>
33833,12.04>apt>cron>anacron>
4980,community>terminology>
87199,10.04>apache2>php>log>trash>
30589,command-line>search>
2413,12.04>sound>headphones>
101890,hardware>hp>
35795,backup>mysql>cron>
8515,10.10>hard-drive>
\N,gnome>themes>
94570,boot>usb-drive>versions>
126277,12.10>dual-boot>uefi>windows-8>grub-efi>
235,android>sync>
7035,boot>intel-graphics>plymouth>
13009,unity>gnome>package-management>dependencies>upstream>
39501,12.04>boot>auto-login>
104605,wine>
26200,12.04>usb>bandwidth>
72260,10.04>firefox>fonts>
8844,networking>server>apache2>vpn>
99982,12.04>virtualbox>
54296,java>openjdk>jdk>
51897,12.10>display>
53752,11.10>gnome>
7808,12.04>bashrc>
129457,partitioning>gparted>swap>
7808,software-recommendation>usb>
3940,12.10>sound>bluetooth>pulseaudio>a2dp>
6861,gnome-panel>wingpanel>
36315,command-line>power-management>
125466,kernel>
15113,software-recommendation>libreoffice>android>remote>remote-control>
23814,lubuntu>keyboard-layout>default>language>
\N,unity>icons>libreoffice>
64171,boot>mount>ntfs>drive>
2355,compression>partitions>decompress>
9417,10.04>server>rsync>
47343,12.10>partitioning>hard-drive>
114818,shortcut-keys>screenshot>shutter>
24,apt>
6683,system-monitor>process>
123988,12.10>
129508,11.10>networking>server>squid>squid3>
127119,sublime-text>
22343,vim>
22343,nautilus>
129094,12.04>laptop>display>resolution>intel-graphics>
127166,restart>
114684,installation>mdadm>raid5>
127121,12.10>permissions>
128044,12.10>ruby>rvm>
129539,scripts>xfce>shortcuts>lxde>
21549,libreoffice>
126888,11.10>64-bit>gui>window>
8570,bittorrent>deluge>
3940,mount>virtualbox>
62600,apache2>xampp>
117103,unity>updates>restart>
1960,ssh>
289,command-line>alias>
3778,10.10>dual-boot>windows-7>
44179,files>music>
711,ubuntu-one>security>
109543,12.10>themes>
26286,12.04>xorg>ppa>login-screen>xserver>
7808,command-line>
62644,password>users>fedora>
5,12.04>gcc>versions>backport>
44179,libreoffice>tar>
19501,development>gnome-shell-extension>
22251,12.04>boot>mount>cinnamon>fsck>
39753,grub2>dual-boot>
75628,kubuntu>iso>burning>
69210,bash>
127795,apt>kernel>
129724,server>
69210,apt>proxy>
20837,application-development>python>gtk3>
945,mysql>php>
129743,12.04>kernel>updates>
39004,software-center>lubuntu>
20015,apt>upgrade>dpkg>software-installation>
19421,12.04>wireless>drivers>broadcom>
21549,12.04>nvidia>xorg>
71800,12.10>
2369,12.04>gcc>g++>
50737,12.04>installation>hard-drive>
117535,drivers>
125929,drivers>keyboard>
6341,12.04>networking>dell>bluetooth>inspiron>
12434,search>
34576,calibre>kindle>
6341,networking>vpn>remote-access>
615,gnome-panel>applet>workspaces>
93125,12.10>32-bit>alien>freemat>
123248,12.04>wireless>drivers>broadcom>intel-wireless>
95393,12.10>volume-control>
53508,kde>microphone>
10170,10.10>10.04>upgrade>
30531,12.04>networking>dns>
128207,12.04>python>flash>quickly>glade>
1859,oem>
17681,12.04>virtual-console>
18186,network-manager>iphone>openvpn>
\N,apt>flash>aptitude>
13177,kde>window-manager>maximized>
14564,12.04>dd>
129939,12.10>lvm>ubiquity>luks>
129661,drivers>touchpad>synaptics>
129952,samba>lan>sync>
17722,filesystem>xdg>
10475,10.10>installation>ubiquity>kickstart>
45659,nautilus>
129968,indicator>vala>
17681,installation>12.10>software-center>code-blocks>
84117,11.10>apt>package-management>
8515,extract>unzip>
8851,package-management>paths>
22949,command-line>bash>directory>cd>ruby>
2355,mp3>itunes>mp4>m4a>
129334,grub2>
22949,12.04>apt>package-management>
117103,mount>iso>
31398,apt>apache2>
80207,packaging>launchpad>
7035,12.10>wireless>networking>server>broadcom>
23814,lubuntu>screen>brightness>
62688,partitioning>ntfs>lvm>mdadm>
129942,login>lightdm>
9598,data-recovery>
7035,wireless>
124877,server>apt>package-management>software-installation>samba>
50737,12.10>ubuntu-one>filesystem>ext4>ext3>
126191,system-installation>
1405,networking>bandwidth>
8500,apt>documentation>info>apt-cache>manpage>
6562,12.10>emacs>
7035,boot>drivers>
14564,drivers>proprietary>
80808,12.04>performance>32-bit>multi-core>
20275,apt>updates>package-management>repository>
10487,server>remote-desktop>
47343,nautilus-script>
80808,python>gdb>
32230,gnome>bash>wallpaper>scripts>
7808,server>apt>updates>c++>byobu>
129,server>apache2>django>
124729,12.04>gnome>chromium>
220,usb>
220,unity>12.10>monitor>
38150,command-line>zsh>terminator>
81022,thunderbird>mime-type>
129752,gnome-terminal>
21549,12.10>ati>xorg>power-management>brightness>
15811,bittorrent>wget>
130266,12.04>unity>12.10>boot>intel-graphics>
570,configuration>configuration-management>
56264,12.04>upgrade>sudo>
7035,internet-connection>
50737,gtk>programming>glade>window-buttons>
10494,proxy>environment-variables>
